Year,section,reach,pass,unitnum,unittype,Vert index,pitnumber,species,length 1 (mm),length 2 (mm),Weight (g),clip,Sample date,notes
2001,OG,M,1,11,C,32,NA,Coastal giant salamander,28,53,NA,NONE,21 August 2001,NA
2001,OG,M,1,11,C,33,NA,Coastal giant salamander,61,110,NA,NONE,21 August 2001,NA
2001,OG,M,1,11,C,34,NA,Coastal giant salamander,60,112,NA,NONE,21 August 2001,NA
2001,OG,M,1,11,C,35,NA,Coastal giant salamander,50,88,NA,NONE,21 August 2001,NA
2001,OG,M,1,11,C,36,NA,Coastal giant salamander,27,56,NA,NONE,21 August 2001,NA
2001,OG,M,1,11,C,37,NA,Coastal giant salamander,85,157,NA,NONE,21 August 2001,NA
2001,OG,M,1,12,P,11,NA,Coastal giant salamander,71,126,NA,NONE,21 August 2001,NA
2001,OG,M,1,12,P,12,NA,Coastal giant salamander,58,99,NA,NONE,21 August 2001,NA
2001,OG,M,1,12,P,13,NA,Coastal giant salamander,70,127,NA,NONE,21 August 2001,NA
2001,OG,M,1,12,P,14,NA,Coastal giant salamander,60,91,NA,NONE,21 August 2001,NA
2001,OG,M,1,12,P,15,NA,Coastal giant salamander,72,131,NA,NONE,21 August 2001,NA
2001,OG,M,1,12,P,16,NA,Coastal giant salamander,58,105,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,10,NA,Coastal giant salamander,74,138,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,11,NA,Coastal giant salamander,82,148,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,12,NA,Coastal giant salamander,116,205,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,13,NA,Coastal giant salamander,36,55,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,14,NA,Coastal giant salamander,37,71,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,15,NA,Coastal giant salamander,55,102,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,16,NA,Coastal giant salamander,32,60,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,17,NA,Coastal giant salamander,84,150,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,18,NA,Coastal giant salamander,95,163,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,19,NA,Coastal giant salamander,45,81,NA,NONE,21 August 2001,NA
2001,OG,M,1,13,C,20,NA,Coastal giant salamander,138,227,NA,NONE,21 August 2001,NA
2001,OG,M,2,7,P,3,NA,Coastal giant salamander,40,75,NA,NONE,21 August 2001,NA
2001,OG,M,2,7,P,4,NA,Coastal giant salamander,32,56,NA,NONE,21 August 2001,NA
2001,OG,M,2,7,P,5,NA,Coastal giant salamander,39,71,NA,NONE,21 August 2001,NA
2001,OG,M,2,8,SC,4,NA,Coastal giant salamander,55,92,NA,NONE,21 August 2001,NA
2001,OG,M,2,8,SC,5,NA,Coastal giant salamander,32,63,NA,NONE,21 August 2001,NA
2001,OG,M,2,8,SC,6,NA,Coastal giant salamander,35,65,NA,NONE,21 August 2001,NA
2001,OG,M,2,8,SC,7,NA,Coastal giant salamander,95,168,NA,NONE,21 August 2001,NA
2001,OG,M,2,10,SC,1,NA,Coastal giant salamander,61,112,NA,NONE,21 August 2001,NA
2001,OG,M,2,10,SC,2,NA,Coastal giant salamander,50,95,NA,NONE,21 August 2001,NA
2001,OG,M,2,10,SC,3,NA,Coastal giant salamander,57,98,NA,NONE,21 August 2001,NA
2001,OG,M,2,10,SC,4,NA,Coastal giant salamander,51,92,NA,NONE,21 August 2001,NA
2001,OG,M,2,11,C,2,NA,Coastal giant salamander,32,58,NA,NONE,21 August 2001,NA
2001,OG,M,2,11,C,3,NA,Coastal giant salamander,30,52,NA,NONE,21 August 2001,NA
2001,OG,M,2,11,C,4,NA,Coastal giant salamander,45,87,NA,NONE,21 August 2001,NA
2001,OG,M,2,11,C,5,NA,Coastal giant salamander,60,108,NA,NONE,21 August 2001,NA
2001,OG,M,2,11,C,6,NA,Coastal giant salamander,120,189,NA,NONE,21 August 2001,NA
2001,OG,M,2,12,P,3,NA,Coastal giant salamander,56,97,NA,NONE,21 August 2001,NA
2001,OG,M,2,13,C,2,NA,Coastal giant salamander,58,101,NA,NONE,21 August 2001,NA
2001,OG,M,2,13,C,3,NA,Coastal giant salamander,78,138,NA,NONE,21 August 2001,NA
2001,OG,M,2,13,C,4,NA,Coastal giant salamander,46,85,NA,NONE,21 August 2001,NA
2001,OG,M,2,13,C,5,NA,Coastal giant salamander,32,61,NA,NONE,21 August 2001,NA
2001,OG,U,1,14,P,25,NA,Coastal giant salamander,59,100,NA,NONE,21 August 2001,NA
2001,OG,U,1,16,P,10,NA,Coastal giant salamander,61,105,NA,NONE,21 August 2001,NA
2001,OG,U,1,16,P,11,NA,Coastal giant salamander,29,46,NA,NONE,21 August 2001,SHORT TAIL
2001,OG,U,1,16,P,12,NA,Coastal giant salamander,59,104,NA,NONE,21 August 2001,NA
2001,OG,U,1,17,C,6,NA,Coastal giant salamander,68,129,NA,NONE,21 August 2001,NA
2001,OG,U,1,17,C,7,NA,Coastal giant salamander,52,97,NA,NONE,21 August 2001,NA
2001,OG,U,1,17,C,8,NA,Coastal giant salamander,48,89,NA,NONE,21 August 2001,NA
2001,OG,U,1,17,C,9,NA,Coastal giant salamander,29,52,NA,NONE,21 August 2001,NA
2001,OG,U,1,17,C,10,NA,Coastal giant salamander,31,58,NA,NONE,21 August 2001,NA
2001,OG,U,1,18,P,13,NA,Coastal giant salamander,47,89,NA,NONE,21 August 2001,NA
2001,OG,U,1,18,P,14,NA,Coastal giant salamander,56,108,NA,NONE,21 August 2001,NA
2001,OG,U,1,18,P,15,NA,Coastal giant salamander,43,81,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,38,NA,Coastal giant salamander,22,40,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,43,NA,Coastal giant salamander,48,90,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,44,NA,Coastal giant salamander,55,105,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,45,NA,Coastal giant salamander,70,122,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,46,NA,Coastal giant salamander,53,82,NA,NONE,21 August 2001,SHORT TAIL
2001,OG,U,1,19,C,47,NA,Coastal giant salamander,31,59,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,48,NA,Coastal giant salamander,66,115,NA,NONE,21 August 2001,SHORT TAIL
2001,OG,U,1,19,C,49,NA,Coastal giant salamander,59,107,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,50,NA,Coastal giant salamander,71,118,NA,NONE,21 August 2001,SHORT TAIL
2001,OG,U,1,19,C,51,NA,Coastal giant salamander,51,93,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,52,NA,Coastal giant salamander,111,195,NA,NONE,21 August 2001,ADULT
2001,OG,U,1,19,C,53,NA,Coastal giant salamander,84,155,NA,NONE,21 August 2001,ADULT
2001,OG,U,1,19,C,57,NA,Coastal giant salamander,47,83,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,58,NA,Coastal giant salamander,81,145,NA,NONE,21 August 2001,ADULT
2001,OG,U,1,19,C,59,NA,Coastal giant salamander,49,109,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,60,NA,Coastal giant salamander,50,93,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,61,NA,Coastal giant salamander,46,87,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,62,NA,Coastal giant salamander,37,75,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,63,NA,Coastal giant salamander,21,44,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,64,NA,Coastal giant salamander,29,53,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,65,NA,Coastal giant salamander,24,44,NA,NONE,21 August 2001,NA
2001,OG,U,1,19,C,66,NA,Coastal giant salamander,23,33,NA,NONE,21 August 2001,SHORT TAIL
2001,OG,U,1,20,SC,1,NA,Coastal giant salamander,41,76,NA,NONE,21 August 2001,NA
2001,OG,U,1,20,SC,2,NA,Coastal giant salamander,41,85,NA,NONE,21 August 2001,NA
2001,OG,U,2,14,P,3,NA,Coastal giant salamander,31,60,NA,NONE,21 August 2001,NA
2001,OG,U,2,17,C,5,NA,Coastal giant salamander,62,111,NA,NONE,21 August 2001,NA
2001,OG,U,2,17,C,6,NA,Coastal giant salamander,52,92,NA,NONE,21 August 2001,NA
2001,OG,U,2,17,C,7,NA,Coastal giant salamander,70,133,NA,NONE,21 August 2001,ADULT
2001,OG,U,2,17,C,8,NA,Coastal giant salamander,69,126,NA,NONE,21 August 2001,ADULT
2001,OG,U,2,17,C,9,NA,Coastal giant salamander,61,127,NA,NONE,21 August 2001,NA
2001,OG,U,2,17,C,10,NA,Coastal giant salamander,21,44,NA,NONE,21 August 2001,NA
2001,OG,U,2,17,C,11,NA,Coastal giant salamander,105,190,NA,NONE,21 August 2001,NA
2001,OG,U,2,17,C,12,NA,Coastal giant salamander,57,108,NA,NONE,21 August 2001,NA
2001,OG,U,2,17,C,13,NA,Coastal giant salamander,59,115,NA,NONE,21 August 2001,NA
2001,OG,U,2,17,C,14,NA,Coastal giant salamander,36,71,NA,NONE,21 August 2001,NA
2001,OG,U,2,18,P,4,NA,Coastal giant salamander,95,170,NA,NONE,21 August 2001,NA
2001,OG,U,2,18,P,5,NA,Coastal giant salamander,61,113,NA,NONE,21 August 2001,NA
2001,OG,U,2,18,P,12,NA,Coastal giant salamander,31,56,NA,NONE,21 August 2001,NA
2001,OG,U,2,18,P,13,NA,Coastal giant salamander,68,131,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,2,NA,Coastal giant salamander,50,84,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,3,NA,Coastal giant salamander,75,125,NA,NONE,21 August 2001,SHORT TAIL
2001,OG,U,2,19,C,4,NA,Coastal giant salamander,35,66,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,5,NA,Coastal giant salamander,75,140,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,6,NA,Coastal giant salamander,60,113,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,7,NA,Coastal giant salamander,50,97,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,8,NA,Coastal giant salamander,75,133,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,9,NA,Coastal giant salamander,33,63,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,10,NA,Coastal giant salamander,36,70,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,11,NA,Coastal giant salamander,43,86,NA,NONE,21 August 2001,NA
2001,OG,U,2,19,C,12,NA,Coastal giant salamander,42,71,NA,NONE,21 August 2001,SHORT TAIL
2002,CC,L,1,1,C,5,NA,Coastal giant salamander,135,250,NA,NONE,26 August 2002,ADULT
2002,CC,L,1,1,C,11,NA,Coastal giant salamander,105,200,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,15,NA,Coastal giant salamander,103,NA,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,16,NA,Coastal giant salamander,105,190,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,17,NA,Coastal giant salamander,67,125,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,18,NA,Coastal giant salamander,60,115,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,19,NA,Coastal giant salamander,52,90,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,25,NA,Coastal giant salamander,80,148,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,26,NA,Coastal giant salamander,35,65,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,27,NA,Coastal giant salamander,57,98,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,28,NA,Coastal giant salamander,62,108,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,29,NA,Coastal giant salamander,35,64,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,30,NA,Coastal giant salamander,75,127,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,31,NA,Coastal giant salamander,50,97,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,32,NA,Coastal giant salamander,25,51,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,33,NA,Coastal giant salamander,62,110,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,34,NA,Coastal giant salamander,55,97,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,35,NA,Coastal giant salamander,35,70,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,36,NA,Coastal giant salamander,70,127,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,37,NA,Coastal giant salamander,37,71,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,38,NA,Coastal giant salamander,50,97,NA,NONE,26 August 2002,NA
2002,CC,L,1,1,C,39,NA,Coastal giant salamander,30,57,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,5,NA,Coastal giant salamander,52,90,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,6,NA,Coastal giant salamander,57,90,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,7,NA,Coastal giant salamander,115,200,NA,NONE,26 August 2002,ADULT
2002,CC,L,1,2,SC,12,NA,Coastal giant salamander,90,138,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,20,NA,Coastal giant salamander,40,75,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,24,NA,Coastal giant salamander,80,147,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,25,NA,Coastal giant salamander,30,57,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,27,NA,Coastal giant salamander,65,120,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,28,NA,Coastal giant salamander,67,128,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,29,NA,Coastal giant salamander,47,72,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,30,NA,Coastal giant salamander,55,85,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,31,NA,Coastal giant salamander,80,147,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,32,NA,Coastal giant salamander,53,92,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,33,NA,Coastal giant salamander,57,110,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,34,NA,Coastal giant salamander,35,55,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,35,NA,Coastal giant salamander,40,75,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,36,NA,Coastal giant salamander,35,70,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,37,NA,Coastal giant salamander,43,67,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,41,NA,Coastal giant salamander,25,45,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,42,NA,Coastal giant salamander,45,82,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,43,NA,Coastal giant salamander,57,105,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,44,NA,Coastal giant salamander,50,95,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,45,NA,Coastal giant salamander,41,78,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,46,NA,Coastal giant salamander,45,75,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,47,NA,Coastal giant salamander,65,123,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,48,NA,Coastal giant salamander,95,170,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,50,NA,Coastal giant salamander,32,55,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,51,NA,Coastal giant salamander,60,110,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,52,NA,Coastal giant salamander,32,50,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,53,NA,Coastal giant salamander,35,60,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,54,NA,Coastal giant salamander,27,48,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,55,NA,Coastal giant salamander,40,78,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,56,NA,Coastal giant salamander,37,69,NA,NONE,26 August 2002,NA
2002,CC,L,1,2,SC,57,NA,Coastal giant salamander,32,60,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,16,NA,Coastal giant salamander,67,108,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,17,NA,Coastal giant salamander,65,115,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,18,NA,Coastal giant salamander,52,93,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,19,NA,Coastal giant salamander,50,90,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,20,NA,Coastal giant salamander,103,170,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,21,NA,Coastal giant salamander,87,134,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,22,NA,Coastal giant salamander,87,160,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,23,NA,Coastal giant salamander,50,95,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,24,NA,Coastal giant salamander,68,133,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,25,NA,Coastal giant salamander,52,78,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,26,NA,Coastal giant salamander,55,85,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,27,NA,Coastal giant salamander,53,85,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,59,NA,Coastal giant salamander,67,126,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,60,NA,Coastal giant salamander,35,64,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,61,NA,Coastal giant salamander,61,118,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,62,NA,Coastal giant salamander,55,108,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,63,NA,Coastal giant salamander,90,165,NA,NONE,26 August 2002,ADULT
2002,CC,L,1,3,C,64,NA,Coastal giant salamander,44,83,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,65,NA,Coastal giant salamander,52,87,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,66,NA,Coastal giant salamander,36,63,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,67,NA,Coastal giant salamander,61,112,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,68,NA,Coastal giant salamander,46,81,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,69,NA,Coastal giant salamander,34,63,NA,NONE,26 August 2002,NA
2002,CC,L,1,3,C,70,NA,Coastal giant salamander,40,77,NA,NONE,26 August 2002,NA
2002,CC,L,2,1,C,3,NA,Coastal giant salamander,87,156,NA,NONE,26 August 2002,NA
2002,CC,L,2,1,C,6,NA,Coastal giant salamander,75,132,NA,NONE,26 August 2002,NA
2002,CC,L,2,1,C,7,NA,Coastal giant salamander,73,145,NA,NONE,26 August 2002,NA
2002,CC,L,2,1,C,8,NA,Coastal giant salamander,64,116,NA,NONE,26 August 2002,NA
2002,CC,L,2,1,C,9,NA,Coastal giant salamander,22,38,NA,NONE,26 August 2002,NA
2002,CC,L,2,1,C,12,NA,Coastal giant salamander,72,130,NA,NONE,26 August 2002,NA
2002,CC,L,2,1,C,13,NA,Coastal giant salamander,32,55,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,5,NA,Coastal giant salamander,47,96,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,6,NA,Coastal giant salamander,76,140,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,7,NA,Coastal giant salamander,48,85,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,8,NA,Coastal giant salamander,63,112,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,9,NA,Coastal giant salamander,53,97,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,10,NA,Coastal giant salamander,64,105,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,11,NA,Coastal giant salamander,89,165,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,12,NA,Coastal giant salamander,37,74,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,14,NA,Coastal giant salamander,53,105,NA,NONE,26 August 2002,NA
2002,CC,L,2,2,SC,15,NA,Coastal giant salamander,35,70,NA,NONE,26 August 2002,NA
2002,CC,L,2,3,C,12,NA,Coastal giant salamander,98,168,NA,NONE,26 August 2002,NA
2002,CC,L,2,3,C,13,NA,Coastal giant salamander,65,121,NA,NONE,26 August 2002,NA
2002,CC,L,2,3,C,14,NA,Coastal giant salamander,59,111,NA,NONE,26 August 2002,NA
2002,CC,L,2,3,C,15,NA,Coastal giant salamander,69,121,NA,NONE,26 August 2002,NA
2002,CC,L,2,3,C,16,NA,Coastal giant salamander,66,121,NA,NONE,26 August 2002,NA
2002,CC,L,2,3,C,17,NA,Coastal giant salamander,67,127,NA,NONE,26 August 2002,NA
2002,CC,L,2,3,C,18,NA,Coastal giant salamander,60,113,NA,NONE,26 August 2002,NA
2002,CC,L,2,3,C,19,NA,Coastal giant salamander,57,108,NA,NONE,26 August 2002,NA
2002,CC,M,1,4,P,16,NA,Coastal giant salamander,98,160,NA,NONE,26 August 2002,NA
2002,CC,M,1,4,P,33,NA,Coastal giant salamander,85,133,NA,NONE,26 August 2002,CUT TAIL
2002,CC,M,1,4,P,34,NA,Coastal giant salamander,98,171,NA,NONE,26 August 2002,NA
2002,CC,M,1,4,P,35,NA,Coastal giant salamander,69,118,NA,NONE,26 August 2002,NA
2002,CC,M,1,4,P,36,NA,Coastal giant salamander,93,160,NA,NONE,26 August 2002,NA
2002,CC,M,1,4,P,37,NA,Coastal giant salamander,69,127,NA,NONE,26 August 2002,NA
2002,CC,M,1,4,P,38,NA,Coastal giant salamander,76,149,NA,NONE,26 August 2002,NA
2002,CC,M,1,4,P,39,NA,Coastal giant salamander,71,124,NA,NONE,26 August 2002,NA
2002,CC,M,1,4,P,40,NA,Coastal giant salamander,89,153,NA,NONE,26 August 2002,NA
2002,CC,M,1,5,C,1,NA,Coastal giant salamander,27,62,NA,NONE,26 August 2002,NA
2002,CC,M,1,5,C,2,NA,Coastal giant salamander,66,127,NA,NONE,26 August 2002,NA
2002,CC,M,1,6,P,9,NA,Coastal giant salamander,64,115,NA,NONE,26 August 2002,NA
2002,CC,M,1,6,P,10,NA,Coastal giant salamander,52,83,NA,NONE,26 August 2002,NA
2002,CC,M,1,6,P,11,NA,Coastal giant salamander,59,107,NA,NONE,26 August 2002,NA
2002,CC,M,1,6,P,12,NA,Coastal giant salamander,47,85,NA,NONE,26 August 2002,NA
2002,CC,M,1,6,P,13,NA,Coastal giant salamander,62,122,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,16,NA,Coastal giant salamander,75,132,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,17,NA,Coastal giant salamander,40,76,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,18,NA,Coastal giant salamander,56,99,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,19,NA,Coastal giant salamander,51,93,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,20,NA,Coastal giant salamander,80,149,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,21,NA,Coastal giant salamander,107,167,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,22,NA,Coastal giant salamander,52,93,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,23,NA,Coastal giant salamander,70,126,NA,NONE,26 August 2002,NA
2002,CC,M,1,7,C,24,NA,Coastal giant salamander,54,95,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,10,NA,Coastal giant salamander,72,133,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,11,NA,Coastal giant salamander,66,118,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,12,NA,Coastal giant salamander,99,161,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,13,NA,Coastal giant salamander,60,115,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,14,NA,Coastal giant salamander,52,97,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,15,NA,Coastal giant salamander,82,151,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,16,NA,Coastal giant salamander,102,180,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,17,NA,Coastal giant salamander,36,71,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,18,NA,Coastal giant salamander,24,48,NA,NONE,26 August 2002,NA
2002,CC,M,1,9,C,19,NA,Coastal giant salamander,71,122,NA,NONE,26 August 2002,NA
2002,CC,M,1,10,SC,3,NA,Coastal giant salamander,40,73,NA,NONE,26 August 2002,NA
2002,CC,M,1,10,SC,4,NA,Coastal giant salamander,30,56,NA,NONE,26 August 2002,NA
2002,CC,M,1,10,SC,5,NA,Coastal giant salamander,82,151,NA,NONE,26 August 2002,NA
2002,CC,M,2,4,P,6,NA,Coastal giant salamander,55,111,NA,NONE,26 August 2002,NA
2002,CC,M,2,4,P,7,NA,Coastal giant salamander,78,141,NA,NONE,26 August 2002,NA
2002,CC,M,2,4,P,8,NA,Coastal giant salamander,114,203,NA,NONE,26 August 2002,NA
2002,CC,M,2,4,P,9,NA,Coastal giant salamander,49,94,NA,NONE,26 August 2002,NA
2002,CC,M,2,5,C,2,NA,Coastal giant salamander,65,118,NA,NONE,26 August 2002,NA
2002,CC,M,2,7,C,3,NA,Coastal giant salamander,61,113,NA,NONE,26 August 2002,NA
2002,CC,M,2,7,C,4,NA,Coastal giant salamander,42,78,NA,NONE,26 August 2002,NA
2002,CC,M,2,7,C,5,NA,Coastal giant salamander,70,127,NA,NONE,26 August 2002,NA
2002,CC,M,2,7,C,6,NA,Coastal giant salamander,49,86,NA,NONE,26 August 2002,NA
2002,CC,M,2,7,C,7,NA,Coastal giant salamander,115,192,NA,NONE,26 August 2002,CUT TAIL
2002,CC,M,2,9,C,1,NA,Coastal giant salamander,55,106,NA,NONE,26 August 2002,NA
2002,CC,M,2,9,C,2,NA,Coastal giant salamander,70,124,NA,NONE,26 August 2002,NA
2002,CC,M,2,9,C,3,NA,Coastal giant salamander,75,131,NA,NONE,26 August 2002,CUT TAIL
2002,CC,U,1,9,C,38,NA,Coastal giant salamander,52,97,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,39,NA,Coastal giant salamander,42,83,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,40,NA,Coastal giant salamander,58,107,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,41,NA,Coastal giant salamander,56,98,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,42,NA,Coastal giant salamander,60,110,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,43,NA,Coastal giant salamander,80,137,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,44,NA,Coastal giant salamander,92,161,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,45,NA,Coastal giant salamander,57,103,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,50,NA,Coastal giant salamander,55,104,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,51,NA,Coastal giant salamander,62,113,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,52,NA,Coastal giant salamander,60,106,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,53,NA,Coastal giant salamander,72,137,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,54,NA,Coastal giant salamander,62,118,NA,NONE,26 August 2002,NA
2002,CC,U,1,9,C,55,NA,Coastal giant salamander,35,64,NA,NONE,26 August 2002,NA
